unit_index,scene_group_id,scene_archetype,host_usage,visible_text_policy,prompt_mode,line_context_frame,prompt_img_nano
116,S10_consult_caution,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""自分の判断で薬を減らしたり、やめたりする必要はありません。"", ""scene_group_id"": ""S10_consult_caution"", ""visual_intent"": ""A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '自分の判断で薬を減らしたり、やめたりする必要はありません。'. A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
117,S10_consult_caution,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""相談のために、気づいたことを持っていく、という考え方で十分です。"", ""scene_group_id"": ""S10_consult_caution"", ""visual_intent"": ""A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '相談のために、気づいたことを持っていく、という考え方で十分です。'. A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
118,S10_consult_caution,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""美智子さんは、あの日の柱に手をついた出来事を、悪いことだとは思わなくなりました。"", ""scene_group_id"": ""S10_consult_caution"", ""visual_intent"": ""A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '美智子さんは、あの日の柱に手をついた出来事を、悪いことだとは思わなくなりました。'. A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
119,S10_consult_caution,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""あれは体からの、小さなお知らせだったのかもしれません。"", ""scene_group_id"": ""S10_consult_caution"", ""visual_intent"": ""A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'あれは体からの、小さなお知らせだったのかもしれません。'. A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
120,S10_consult_caution,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""柱に手をついた自分を責めるのではなく、気づけてよかったと思うようになりました。"", ""scene_group_id"": ""S10_consult_caution"", ""visual_intent"": ""A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '柱に手をついた自分を責めるのではなく、気づけてよかったと思うようになりました。'. A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
121,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""歩く前に足元を見ることも、恥ずかしいことではありません。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '歩く前に足元を見ることも、恥ずかしいことではありません。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
122,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""立つ前にひと呼吸置くことも、弱さのしるしではありません。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '立つ前にひと呼吸置くことも、弱さのしるしではありません。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
123,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""これからの暮らしを、少し安全に整えるための手がかりです。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'これからの暮らしを、少し安全に整えるための手がかりです。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
124,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""もし最近、足元を見る時間が増えたと感じたら、今日の美智子さんを思い出してみてください。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'もし最近、足元を見る時間が増えたと感じたら、今日の美智子さんを思い出してみてください。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
125,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""布団から起きるとき、いきなり立たずに一度座る。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '布団から起きるとき、いきなり立たずに一度座る。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
126,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""歩き始める前に、足の裏と床の感覚を確かめる。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '歩き始める前に、足の裏と床の感覚を確かめる。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
127,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""廊下の明かり、通り道、履き物を見直してみる。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '廊下の明かり、通り道、履き物を見直してみる。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
128,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""気になることが続くなら、短くメモして相談する。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '気になることが続くなら、短くメモして相談する。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
129,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""たったひとつでも、明日の一歩を少し落ち着いたものにしてくれるかもしれません。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'たったひとつでも、明日の一歩を少し落ち着いたものにしてくれるかもしれません。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
130,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""今日のおはなしは、ここまでです。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '今日のおはなしは、ここまでです。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
131,S11_reframing_close,environment_bridge,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""どうぞ無理のない範囲で、ご自分の朝と足元を見直してみてください。"", ""scene_group_id"": ""S11_reframing_close"", ""visual_intent"": ""The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'どうぞ無理のない範囲で、ご自分の朝と足元を見直してみてください。'. The kamishibai card closes on a warm morning hallway with safe slippers, soft light, clear walking path, and a quiet reassuring mood. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
